"Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_From","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","WindSpeed_gap_filled_percent","WindSpeed_missing_data_percent"
2023,7,11,10,202307111000,202307111059,2.28,3.80,0.00,0.00
2023,7,11,11,202307111100,202307111159,4.48,7.80,0.00,0.00
2023,7,11,12,202307111200,202307111259,5.26,7.62,0.00,0.00
2023,7,11,13,202307111300,202307111359,5.19,7.59,0.00,0.00
2023,7,11,14,202307111400,202307111459,4.08,6.07,0.00,0.00
2023,7,11,15,202307111500,202307111559,3.20,5.27,0.00,0.00
2023,7,11,16,202307111600,202307111659,1.87,4.28,0.00,0.00
2023,7,11,17,202307111700,202307111759,2.05,3.11,0.00,0.00
2023,7,11,18,202307111800,202307111859,1.66,3.20,0.00,0.00
2023,7,11,19,202307111900,202307111959,9.99,22.06,0.00,0.00
2023,7,11,20,202307112000,202307112059,4.50,7.38,0.00,0.00
2023,7,11,21,202307112100,202307112159,7.64,10.49,0.00,0.00
2023,7,11,22,202307112200,202307112259,6.20,10.18,0.00,0.00
2023,7,11,23,202307112300,202307112359,3.85,6.53,0.00,0.00
2023,7,12,0,202307120000,202307120059,3.91,6.15,0.00,0.00
2023,7,12,1,202307120100,202307120159,3.15,4.75,0.00,0.00
2023,7,12,2,202307120200,202307120259,3.44,4.75,0.00,0.00
2023,7,12,3,202307120300,202307120359,3.26,6.92,0.00,0.00
2023,7,12,4,202307120400,202307120459,5.82,7.69,0.00,0.00
2023,7,12,5,202307120500,202307120559,4.59,6.58,0.00,0.00
2023,7,12,6,202307120600,202307120659,4.66,6.02,0.00,0.00
2023,7,12,7,202307120700,202307120759,4.10,6.26,0.00,0.00
2023,7,12,8,202307120800,202307120859,3.11,5.27,0.00,0.00
2023,7,12,9,202307120900,202307120959,3.29,4.81,0.00,0.00
2023,7,12,10,202307121000,202307121059,5.27,7.43,0.00,0.00
2023,7,12,11,202307121100,202307121159,5.52,7.93,0.00,0.00
2023,7,12,12,202307121200,202307121259,5.02,8.24,0.00,0.00
2023,7,12,13,202307121300,202307121359,5.99,8.83,0.00,0.00
2023,7,12,14,202307121400,202307121459,5.73,8.32,0.00,0.00
2023,7,12,15,202307121500,202307121559,5.64,7.83,0.00,0.00
2023,7,12,16,202307121600,202307121659,5.26,7.54,0.00,0.00
2023,7,12,17,202307121700,202307121759,3.59,5.76,0.00,0.00
2023,7,12,18,202307121800,202307121859,3.34,4.54,0.00,0.00
2023,7,12,19,202307121900,202307121959,2.38,3.73,0.00,0.00
2023,7,12,20,202307122000,202307122059,2.82,3.67,0.00,0.00
2023,7,12,21,202307122100,202307122159,2.73,4.47,0.00,0.00
2023,7,12,22,202307122200,202307122259,1.74,3.06,0.00,0.00
2023,7,12,23,202307122300,202307122359,2.75,4.11,0.00,0.00
2023,7,13,0,202307130000,202307130059,2.44,3.94,0.00,0.00
2023,7,13,1,202307130100,202307130159,1.40,2.53,0.00,0.00
2023,7,13,2,202307130200,202307130259,1.10,1.68,0.00,0.00
2023,7,13,3,202307130300,202307130359,0.71,1.68,0.00,0.00
2023,7,13,4,202307130400,202307130459,1.41,2.24,0.00,0.00
2023,7,13,5,202307130500,202307130559,1.70,2.37,0.00,0.00
2023,7,13,6,202307130600,202307130659,1.11,1.83,0.00,0.00
2023,7,13,7,202307130700,202307130759,1.82,3.42,0.00,0.00
2023,7,13,8,202307130800,202307130859,2.59,3.49,0.00,0.00
2023,7,13,9,202307130900,202307130959,2.18,4.09,0.00,0.00
2023,7,13,10,202307131000,202307131059,2.91,4.69,0.00,0.00
2023,7,13,11,202307131100,202307131159,3.43,5.36,0.00,0.00
2023,7,13,12,202307131200,202307131259,3.73,5.80,0.00,0.00
2023,7,13,13,202307131300,202307131359,3.87,6.39,0.00,0.00
2023,7,13,14,202307131400,202307131459,3.97,5.12,0.00,0.00
2023,7,13,15,202307131500,202307131559,3.40,5.20,0.00,0.00
2023,7,13,16,202307131600,202307131659,3.36,5.39,0.00,0.00
2023,7,13,17,202307131700,202307131759,3.49,4.28,0.00,0.00
2023,7,13,18,202307131800,202307131859,3.01,4.19,0.00,0.00
2023,7,13,19,202307131900,202307131959,2.27,3.71,0.00,0.00
2023,7,13,20,202307132000,202307132059,1.43,2.86,0.00,0.00
2023,7,13,21,202307132100,202307132159,2.03,4.02,0.00,0.00
2023,7,13,22,202307132200,202307132259,2.22,3.88,0.00,0.00
2023,7,13,23,202307132300,202307132359,4.59,7.07,0.00,0.00
2023,7,14,0,202307140000,202307140059,3.76,6.58,0.00,0.00
2023,7,14,1,202307140100,202307140159,1.81,3.40,0.00,0.00
2023,7,14,2,202307140200,202307140259,1.88,3.53,0.00,0.00
2023,7,14,3,202307140300,202307140359,1.70,2.95,0.00,0.00
2023,7,14,4,202307140400,202307140459,2.71,4.59,0.00,0.00
2023,7,14,5,202307140500,202307140559,1.19,2.58,0.00,0.00
2023,7,14,6,202307140600,202307140659,1.57,2.41,0.00,0.00
2023,7,14,7,202307140700,202307140759,1.76,2.95,0.00,0.00
2023,7,14,8,202307140800,202307140859,2.11,3.04,0.00,0.00
2023,7,14,9,202307140900,202307140959,1.80,3.04,0.00,0.00
2023,7,14,10,202307141000,202307141059,2.44,4.03,0.00,0.00
2023,7,14,11,202307141100,202307141159,2.58,4.02,0.00,0.00
2023,7,14,12,202307141200,202307141259,2.60,4.17,0.00,0.00
2023,7,14,13,202307141300,202307141359,2.29,3.66,0.00,0.00
2023,7,14,14,202307141400,202307141459,2.29,3.74,0.00,0.00
2023,7,14,15,202307141500,202307141559,2.47,4.05,0.00,0.00
2023,7,14,16,202307141600,202307141659,1.96,3.06,0.00,0.00
2023,7,14,17,202307141700,202307141759,2.53,3.61,0.00,0.00
2023,7,14,18,202307141800,202307141859,1.19,1.80,0.00,0.00
2023,7,14,19,202307141900,202307141959,1.81,3.36,0.00,0.00
2023,7,14,20,202307142000,202307142059,3.73,5.40,0.00,0.00
2023,7,14,21,202307142100,202307142159,2.37,3.32,0.00,0.00
2023,7,14,22,202307142200,202307142259,2.32,4.98,0.00,0.00
2023,7,14,23,202307142300,202307142359,5.03,6.83,0.00,0.00
2023,7,15,0,202307150000,202307150059,6.15,8.12,0.00,0.00
2023,7,15,1,202307150100,202307150159,3.55,6.01,0.00,0.00
2023,7,15,2,202307150200,202307150259,2.10,4.05,0.00,0.00
2023,7,15,3,202307150300,202307150359,5.24,7.02,0.00,0.00
2023,7,15,4,202307150400,202307150459,3.11,5.12,0.00,0.00
2023,7,15,5,202307150500,202307150559,7.55,8.91,0.00,0.00
2023,7,15,6,202307150600,202307150659,4.13,7.06,0.00,0.00
2023,7,15,7,202307150700,202307150759,3.37,5.82,0.00,0.00
2023,7,15,8,202307150800,202307150859,2.59,6.01,0.00,0.00
2023,7,15,9,202307150900,202307150959,4.60,6.79,0.00,0.00
2023,7,15,10,202307151000,202307151059,5.16,6.76,0.00,0.00
2023,7,15,11,202307151100,202307151159,3.10,4.59,0.00,0.00
2023,7,15,12,202307151200,202307151259,3.52,6.65,0.00,0.00
2023,7,15,13,202307151300,202307151359,4.64,6.40,0.00,0.00
2023,7,15,14,202307151400,202307151459,4.19,6.01,0.00,0.00
2023,7,15,15,202307151500,202307151559,3.60,5.67,0.00,0.00
2023,7,15,16,202307151600,202307151659,2.94,4.76,0.00,0.00
2023,7,15,17,202307151700,202307151759,3.13,5.37,0.00,0.00
2023,7,15,18,202307151800,202307151859,4.37,14.11,0.00,0.00
2023,7,15,19,202307151900,202307151959,3.58,6.32,0.00,0.00
2023,7,15,20,202307152000,202307152059,2.54,5.00,0.00,0.00
2023,7,15,21,202307152100,202307152159,3.14,5.60,0.00,0.00
2023,7,15,22,202307152200,202307152259,6.36,9.70,0.00,0.00
2023,7,15,23,202307152300,202307152359,4.95,8.05,0.00,0.00
2023,7,16,0,202307160000,202307160059,6.37,10.35,0.00,0.00
2023,7,16,1,202307160100,202307160159,5.54,8.25,0.00,0.00
2023,7,16,2,202307160200,202307160259,4.10,6.96,0.00,0.00
2023,7,16,3,202307160300,202307160359,2.84,4.92,0.00,0.00
2023,7,16,4,202307160400,202307160459,3.19,5.05,0.00,0.00
2023,7,16,5,202307160500,202307160559,3.97,5.90,0.00,0.00
2023,7,16,6,202307160600,202307160659,5.54,7.64,0.00,0.00
2023,7,16,7,202307160700,202307160759,4.78,6.88,0.00,0.00
2023,7,16,8,202307160800,202307160859,4.74,7.14,0.00,0.00
2023,7,16,9,202307160900,202307160959,5.37,7.69,0.00,0.00
2023,7,16,10,202307161000,202307161059,4.62,6.78,0.00,0.00
2023,7,16,11,202307161100,202307161159,4.48,6.63,0.00,0.00
2023,7,16,12,202307161200,202307161259,4.40,6.22,0.00,0.00
2023,7,16,13,202307161300,202307161359,4.90,6.87,0.00,0.00
2023,7,16,14,202307161400,202307161459,4.55,6.62,0.00,0.00
2023,7,16,15,202307161500,202307161559,4.32,6.20,0.00,0.00
2023,7,16,16,202307161600,202307161659,4.36,6.15,0.00,0.00
2023,7,16,17,202307161700,202307161759,4.66,5.99,0.00,0.00
2023,7,16,18,202307161800,202307161859,3.83,5.30,0.00,0.00
2023,7,16,19,202307161900,202307161959,3.22,4.18,0.00,0.00
2023,7,16,20,202307162000,202307162059,3.50,4.21,0.00,0.00
2023,7,16,21,202307162100,202307162159,3.02,4.19,0.00,0.00
2023,7,16,22,202307162200,202307162259,3.04,5.12,0.00,0.00
2023,7,16,23,202307162300,202307162359,3.59,5.54,0.00,0.00
2023,7,17,0,202307170000,202307170059,2.88,3.89,0.00,0.00
2023,7,17,1,202307170100,202307170159,3.34,4.33,0.00,0.00
2023,7,17,2,202307170200,202307170259,1.90,2.89,0.00,0.00
2023,7,17,3,202307170300,202307170359,1.21,2.14,0.00,0.00
2023,7,17,4,202307170400,202307170459,2.38,3.08,0.00,0.00
2023,7,17,5,202307170500,202307170559,2.61,3.42,0.00,0.00
2023,7,17,6,202307170600,202307170659,1.18,2.39,0.00,0.00
2023,7,17,7,202307170700,202307170759,2.91,4.68,0.00,0.00
2023,7,17,8,202307170800,202307170859,3.76,5.55,0.00,0.00
2023,7,17,9,202307170900,202307170959,4.18,5.96,0.00,0.00
2023,7,17,10,202307171000,202307171059,4.45,5.91,0.00,0.00
2023,7,17,11,202307171100,202307171159,4.63,6.74,0.00,0.00
2023,7,17,12,202307171200,202307171259,4.59,6.40,0.00,0.00
2023,7,17,13,202307171300,202307171359,4.69,6.91,0.00,0.00
2023,7,17,14,202307171400,202307171459,4.88,6.72,0.00,0.00
2023,7,17,15,202307171500,202307171559,4.92,7.16,0.00,0.00
2023,7,17,16,202307171600,202307171659,4.94,6.48,0.00,0.00
2023,7,17,17,202307171700,202307171759,4.13,6.36,0.00,0.00
2023,7,17,18,202307171800,202307171859,3.58,4.98,0.00,0.00
2023,7,17,19,202307171900,202307171959,2.82,3.80,0.00,0.00
2023,7,17,20,202307172000,202307172059,2.71,3.94,0.00,0.00
2023,7,17,21,202307172100,202307172159,2.67,3.68,0.00,0.00
2023,7,17,22,202307172200,202307172259,1.32,2.29,0.00,0.00
2023,7,17,23,202307172300,202307172359,1.73,3.35,0.00,0.00
2023,7,18,0,202307180000,202307180059,2.57,4.10,0.00,0.00
2023,7,18,1,202307180100,202307180159,1.80,4.07,0.00,0.00
2023,7,18,2,202307180200,202307180259,1.67,3.01,0.00,0.00
2023,7,18,3,202307180300,202307180359,1.41,2.61,0.00,0.00
2023,7,18,4,202307180400,202307180459,1.12,1.75,0.00,0.00
2023,7,18,5,202307180500,202307180559,1.11,1.82,0.00,0.00
2023,7,18,6,202307180600,202307180659,1.35,1.80,0.00,0.00
2023,7,18,7,202307180700,202307180759,1.80,2.50,0.00,0.00
2023,7,18,8,202307180800,202307180859,2.05,3.04,0.00,0.00
2023,7,18,9,202307180900,202307180959,2.67,5.86,0.00,0.00
2023,7,18,10,202307181000,202307181059,3.82,9.73,0.00,0.00
2023,7,18,11,202307181100,202307181159,8.34,16.09,0.00,0.00
2023,7,18,12,202307181200,202307181259,5.46,13.99,0.00,0.00
2023,7,18,13,202307181300,202307181359,3.93,5.74,0.00,0.00
2023,7,18,14,202307181400,202307181459,4.14,8.78,0.00,0.00
2023,7,18,15,202307181500,202307181559,3.02,4.35,0.00,0.00
2023,7,18,16,202307181600,202307181659,3.17,4.45,0.00,0.00
2023,7,18,17,202307181700,202307181759,3.40,4.46,0.00,0.00
2023,7,18,18,202307181800,202307181859,2.83,3.94,0.00,0.00
2023,7,18,19,202307181900,202307181959,1.43,3.13,0.00,0.00
2023,7,18,20,202307182000,202307182059,1.42,3.16,0.00,0.00
2023,7,18,21,202307182100,202307182159,1.63,3.80,0.00,0.00
2023,7,18,22,202307182200,202307182259,2.21,4.81,0.00,0.00
2023,7,18,23,202307182300,202307182359,2.31,5.10,0.00,0.00
2023,7,19,0,202307190000,202307190059,1.62,3.72,0.00,0.00
2023,7,19,1,202307190100,202307190159,1.27,2.04,0.00,0.00
2023,7,19,2,202307190200,202307190259,0.81,1.64,0.00,0.00
2023,7,19,3,202307190300,202307190359,1.32,1.95,0.00,0.00
2023,7,19,4,202307190400,202307190459,0.98,2.97,0.00,0.00
2023,7,19,5,202307190500,202307190559,1.94,3.00,0.00,0.00
2023,7,19,6,202307190600,202307190659,2.73,5.27,0.00,0.00
2023,7,19,7,202307190700,202307190759,3.88,5.63,0.00,0.00
2023,7,19,8,202307190800,202307190859,4.68,6.35,0.00,0.00
2023,7,19,9,202307190900,202307190959,5.25,8.25,0.00,0.00
2023,7,19,10,202307191000,202307191059,5.34,7.42,0.00,0.00
2023,7,19,11,202307191100,202307191159,5.72,8.09,0.00,0.00
2023,7,19,12,202307191200,202307191259,5.96,7.79,0.00,0.00
2023,7,19,13,202307191300,202307191359,5.57,7.37,0.00,0.00
2023,7,19,14,202307191400,202307191459,5.84,8.16,0.00,0.00
2023,7,19,15,202307191500,202307191559,5.98,8.04,0.00,0.00
2023,7,19,16,202307191600,202307191659,5.22,7.95,0.00,0.00
2023,7,19,17,202307191700,202307191759,4.61,7.05,0.00,0.00
2023,7,19,18,202307191800,202307191859,4.92,6.24,0.00,0.00
2023,7,19,19,202307191900,202307191959,3.29,4.19,0.00,0.00
2023,7,19,20,202307192000,202307192059,3.21,4.40,0.00,0.00
2023,7,19,21,202307192100,202307192159,1.86,3.77,0.00,0.00
2023,7,19,22,202307192200,202307192259,3.89,6.51,0.00,0.00
2023,7,19,23,202307192300,202307192359,2.79,4.59,0.00,0.00
2023,7,20,0,202307200000,202307200059,2.25,3.22,0.00,0.00
2023,7,20,1,202307200100,202307200159,1.52,2.48,0.00,0.00
2023,7,20,2,202307200200,202307200259,0.67,1.55,0.00,0.00
2023,7,20,3,202307200300,202307200359,0.48,0.48,0.00,0.00
2023,7,20,4,202307200400,202307200459,0.48,0.48,0.00,0.00
2023,7,20,5,202307200500,202307200559,0.99,1.61,0.00,0.00
2023,7,20,6,202307200600,202307200659,1.63,2.53,0.00,0.00
2023,7,20,7,202307200700,202307200759,2.73,3.84,0.00,0.00
2023,7,20,8,202307200800,202307200859,2.21,3.37,0.00,0.00
2023,7,20,9,202307200900,202307200959,2.54,4.36,0.00,0.00
2023,7,20,10,202307201000,202307201059,2.46,3.87,0.00,0.00
2023,7,20,11,202307201100,202307201159,2.73,4.81,0.00,0.00
2023,7,20,12,202307201200,202307201259,3.24,5.54,0.00,0.00
2023,7,20,13,202307201300,202307201359,2.98,5.17,0.00,0.00
2023,7,20,14,202307201400,202307201459,3.37,4.85,0.00,0.00
2023,7,20,15,202307201500,202307201559,2.59,4.60,0.00,0.00
2023,7,20,16,202307201600,202307201659,3.53,4.81,0.00,0.00
2023,7,20,17,202307201700,202307201759,3.81,4.84,0.00,0.00
2023,7,20,18,202307201800,202307201859,3.60,5.23,0.00,0.00
2023,7,20,19,202307201900,202307201959,2.63,3.68,0.00,0.00
2023,7,20,20,202307202000,202307202059,1.35,2.79,0.00,0.00
2023,7,20,21,202307202100,202307202159,1.25,2.48,0.00,0.00
2023,7,20,22,202307202200,202307202259,1.72,3.07,0.00,0.00
2023,7,20,23,202307202300,202307202359,1.79,3.00,0.00,0.00
2023,7,21,0,202307210000,202307210059,2.43,3.75,0.00,0.00
2023,7,21,1,202307210100,202307210159,1.50,2.15,0.00,0.00
2023,7,21,2,202307210200,202307210259,1.40,1.97,0.00,0.00
2023,7,21,3,202307210300,202307210359,1.22,2.40,0.00,0.00
2023,7,21,4,202307210400,202307210459,1.00,2.67,0.00,0.00
2023,7,21,5,202307210500,202307210559,1.72,3.26,0.00,0.00
2023,7,21,6,202307210600,202307210659,1.74,2.89,0.00,0.00
2023,7,21,7,202307210700,202307210759,1.61,2.55,0.00,0.00
2023,7,21,8,202307210800,202307210859,2.86,3.93,0.00,0.00
2023,7,21,9,202307210900,202307210959,2.66,3.78,0.00,0.00
2023,7,21,10,202307211000,202307211059,2.71,3.50,0.00,0.00
2023,7,21,11,202307211100,202307211159,2.63,3.96,0.00,0.00
2023,7,21,12,202307211200,202307211259,4.80,7.65,0.00,0.00
2023,7,21,13,202307211300,202307211359,6.44,8.68,0.00,0.00
2023,7,21,14,202307211400,202307211459,5.48,9.65,0.00,0.00
2023,7,21,15,202307211500,202307211559,3.20,5.73,0.00,0.00
2023,7,21,16,202307211600,202307211659,2.77,4.77,0.00,0.00
2023,7,21,17,202307211700,202307211759,3.37,5.01,0.00,0.00
2023,7,21,18,202307211800,202307211859,1.75,2.87,0.00,0.00
2023,7,21,19,202307211900,202307211959,1.71,2.76,0.00,0.00
2023,7,21,20,202307212000,202307212059,1.11,2.29,0.00,0.00
2023,7,21,21,202307212100,202307212159,3.74,5.98,0.00,0.00
2023,7,21,22,202307212200,202307212259,5.20,5.84,0.00,0.00
2023,7,21,23,202307212300,202307212359,4.85,6.36,0.00,0.00
2023,7,22,0,202307220000,202307220059,3.66,4.77,0.00,0.00
2023,7,22,1,202307220100,202307220159,3.85,6.28,0.00,0.00
2023,7,22,2,202307220200,202307220259,3.09,4.55,0.00,0.00
2023,7,22,3,202307220300,202307220359,4.65,5.80,0.00,0.00
2023,7,22,4,202307220400,202307220459,4.37,6.25,0.00,0.00
2023,7,22,5,202307220500,202307220559,2.47,4.21,0.00,0.00
2023,7,22,6,202307220600,202307220659,0.92,1.80,0.00,0.00
2023,7,22,7,202307220700,202307220759,2.41,5.00,0.00,0.00
2023,7,22,8,202307220800,202307220859,5.08,7.74,0.00,0.00
2023,7,22,9,202307220900,202307220959,5.85,8.03,0.00,0.00
2023,7,22,10,202307221000,202307221059,6.26,8.95,0.00,0.00
2023,7,22,11,202307221100,202307221159,6.22,8.51,0.00,0.00
2023,7,22,12,202307221200,202307221259,6.16,9.03,0.00,0.00
2023,7,22,13,202307221300,202307221359,6.02,8.20,0.00,0.00
2023,7,22,14,202307221400,202307221459,6.60,8.74,0.00,0.00
2023,7,22,15,202307221500,202307221559,6.04,8.09,0.00,0.00
2023,7,22,16,202307221600,202307221659,6.18,8.68,0.00,0.00
2023,7,22,17,202307221700,202307221759,4.69,7.45,0.00,0.00
2023,7,22,18,202307221800,202307221859,3.39,4.93,0.00,0.00
2023,7,22,19,202307221900,202307221959,3.28,4.37,0.00,0.00
2023,7,22,20,202307222000,202307222059,3.08,3.83,0.00,0.00
2023,7,22,21,202307222100,202307222159,3.20,4.22,0.00,0.00
2023,7,22,22,202307222200,202307222259,3.15,4.00,0.00,0.00
2023,7,22,23,202307222300,202307222359,2.83,4.15,0.00,0.00
2023,7,23,0,202307230000,202307230059,3.37,4.70,0.00,0.00
2023,7,23,1,202307230100,202307230159,3.22,3.86,0.00,0.00
2023,7,23,2,202307230200,202307230259,3.18,4.09,0.00,0.00
2023,7,23,3,202307230300,202307230359,2.58,3.17,0.00,0.00
2023,7,23,4,202307230400,202307230459,2.68,3.41,0.00,0.00
2023,7,23,5,202307230500,202307230559,2.99,5.52,0.00,0.00
2023,7,23,6,202307230600,202307230659,5.71,8.38,0.00,0.00
2023,7,23,7,202307230700,202307230759,6.35,8.83,0.00,0.00
2023,7,23,8,202307230800,202307230859,6.27,9.03,0.00,0.00
2023,7,23,9,202307230900,202307230959,5.93,8.74,0.00,0.00
2023,7,23,10,202307231000,202307231059,6.31,8.50,0.00,0.00
2023,7,23,11,202307231100,202307231159,6.72,8.69,0.00,0.00
2023,7,23,12,202307231200,202307231259,4.62,6.67,0.00,0.00
2023,7,23,13,202307231300,202307231359,4.20,5.88,0.00,0.00
2023,7,23,14,202307231400,202307231459,3.87,5.66,0.00,0.00
2023,7,23,15,202307231500,202307231559,2.41,4.67,0.00,0.00
2023,7,23,16,202307231600,202307231659,1.71,3.13,0.00,0.00
2023,7,23,17,202307231700,202307231759,2.32,4.12,0.00,0.00
2023,7,23,18,202307231800,202307231859,3.80,6.59,0.00,0.00
2023,7,23,19,202307231900,202307231959,5.80,6.91,0.00,0.00
2023,7,23,20,202307232000,202307232059,4.14,5.96,0.00,0.00
2023,7,23,21,202307232100,202307232159,5.07,6.29,0.00,0.00
2023,7,23,22,202307232200,202307232259,3.15,5.39,0.00,0.00
2023,7,23,23,202307232300,202307232359,3.07,5.17,0.00,0.00
2023,7,24,0,202307240000,202307240059,3.03,5.49,0.00,0.00
2023,7,24,1,202307240100,202307240159,1.61,2.61,0.00,0.00
2023,7,24,2,202307240200,202307240259,1.29,2.82,0.00,0.00
2023,7,24,3,202307240300,202307240359,0.84,2.06,0.00,0.00
2023,7,24,4,202307240400,202307240459,2.02,4.51,0.00,0.00
2023,7,24,5,202307240500,202307240559,4.27,7.35,0.00,0.00
2023,7,24,6,202307240600,202307240659,5.42,8.34,0.00,0.00
2023,7,24,7,202307240700,202307240759,4.99,7.42,0.00,0.00
2023,7,24,8,202307240800,202307240859,2.17,5.62,0.00,0.00
2023,7,24,9,202307240900,202307240959,3.82,8.43,0.00,0.00
2023,7,24,10,202307241000,202307241059,6.06,9.86,0.00,0.00
2023,7,24,11,202307241100,202307241159,5.15,8.21,0.00,0.00
2023,7,24,12,202307241200,202307241259,5.51,8.10,0.00,0.00
2023,7,24,13,202307241300,202307241359,5.41,8.58,0.00,0.00
2023,7,24,14,202307241400,202307241459,5.57,8.76,0.00,0.00
2023,7,24,15,202307241500,202307241559,6.74,9.25,0.00,0.00
2023,7,24,16,202307241600,202307241659,6.99,9.16,0.00,0.00
2023,7,24,17,202307241700,202307241759,4.36,7.61,0.00,0.00
2023,7,24,18,202307241800,202307241859,1.60,3.19,0.00,0.00
2023,7,24,19,202307241900,202307241959,0.92,2.07,0.00,0.00
2023,7,24,20,202307242000,202307242059,2.55,3.84,0.00,0.00
2023,7,24,21,202307242100,202307242159,4.72,7.08,0.00,0.00
2023,7,24,22,202307242200,202307242259,4.61,5.94,0.00,0.00
2023,7,24,23,202307242300,202307242359,4.79,7.24,0.00,0.00
2023,7,25,0,202307250000,202307250059,5.15,7.00,0.00,0.00
2023,7,25,1,202307250100,202307250159,2.80,4.08,0.00,0.00
2023,7,25,2,202307250200,202307250259,2.86,4.24,0.00,0.00
2023,7,25,3,202307250300,202307250359,2.21,4.84,0.00,0.00
2023,7,25,4,202307250400,202307250459,0.66,1.92,0.00,0.00
2023,7,25,5,202307250500,202307250559,3.14,6.45,0.00,0.00
2023,7,25,6,202307250600,202307250659,4.36,7.32,0.00,0.00
2023,7,25,7,202307250700,202307250759,6.14,8.09,0.00,0.00
2023,7,25,8,202307250800,202307250859,6.52,10.44,0.00,0.00
2023,7,25,9,202307250900,202307250959,7.93,10.96,0.00,0.00
2023,7,25,10,202307251000,202307251059,7.03,9.45,0.00,0.00
2023,7,25,11,202307251100,202307251159,6.68,9.85,0.00,0.00
2023,7,25,12,202307251200,202307251259,5.78,8.13,0.00,0.00
2023,7,25,13,202307251300,202307251359,6.74,10.36,0.00,0.00
2023,7,25,14,202307251400,202307251459,7.43,10.34,0.00,0.00
2023,7,25,15,202307251500,202307251559,4.39,9.80,0.00,0.00
2023,7,25,16,202307251600,202307251659,2.50,3.30,0.00,0.00
2023,7,25,17,202307251700,202307251759,1.93,5.61,0.00,0.00
2023,7,25,18,202307251800,202307251859,2.94,4.39,0.00,0.00
2023,7,25,19,202307251900,202307251959,2.72,3.53,0.00,0.00
2023,7,25,20,202307252000,202307252059,3.33,5.31,0.00,0.00
2023,7,25,21,202307252100,202307252159,3.52,4.37,0.00,0.00
2023,7,25,22,202307252200,202307252259,2.85,4.02,0.00,0.00
2023,7,25,23,202307252300,202307252359,2.46,3.36,0.00,0.00
2023,7,26,0,202307260000,202307260059,3.08,5.20,0.00,0.00
2023,7,26,1,202307260100,202307260159,3.71,5.33,0.00,0.00
2023,7,26,2,202307260200,202307260259,3.88,5.15,0.00,0.00
2023,7,26,3,202307260300,202307260359,3.65,5.17,0.00,0.00
2023,7,26,4,202307260400,202307260459,2.52,4.58,0.00,0.00
2023,7,26,5,202307260500,202307260559,3.51,5.06,0.00,0.00
2023,7,26,6,202307260600,202307260659,2.86,4.81,0.00,0.00
2023,7,26,7,202307260700,202307260759,3.56,5.46,0.00,0.00
2023,7,26,8,202307260800,202307260859,4.64,6.12,0.00,0.00
2023,7,26,9,202307260900,202307260959,4.48,6.78,0.00,0.00
2023,7,26,10,202307261000,202307261059,3.16,5.86,0.00,0.00
2023,7,26,11,202307261100,202307261159,3.95,6.99,0.00,0.00
2023,7,26,12,202307261200,202307261259,3.73,5.02,0.00,0.00
